,commune,codepostal,carburants,latitude,longitude,nombre,liste_complete_carburants,departement
5994,Neuville-sur-Saône,69250,"['Gazole', 'SP95']",45.87257,4.83941,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5995,Caluire-et-Cuire,69300,"['Gazole', 'SP98', 'GPLc', 'SP95']",45.80489,4.85941,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5996,BRON,69500,"['E10', 'Gazole', 'E85', 'SP98', 'GPLc']",45.74473,4.90647,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5997,COMMUNAY,69360,"['E10', 'Gazole', 'SP98', 'GPLc']",45.5913473472,4.82648548938,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5998,Villefranche-sur-Saône,69400,"['Gazole', 'SP95']",45.97867,4.73905,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5999,PONT-L'ÉVêQUE,14130,"['E10', 'Gazole', 'E85', 'SP98', 'SP95']",49.29235,0.19338,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6000,Saint-Vigor-le-Grand,14400,"['Gazole', 'SP98', 'SP95']",49.27408,-0.68537,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6001,HéROUVILLE-SAINT-CLAIR,14200,"['E10', 'Gazole', 'SP98']",49.2111461288,-0.353997429016,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6002,PONT-FARCY,14380,"['E10', 'Gazole', 'SP98']",48.9378130117,-1.03321861226,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6003,Saint-Pierre-sur-Dives,14170,"['Gazole', 'SP98', 'SP95']",49.02218,-0.02946,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6004,HéROUVILLE-SAINT-CLAIR,14200,"['E10', 'Gazole', 'SP98', 'GPLc']",49.2002530377,-0.344897117336,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6005,LISIEUX,14100,"['E10', 'Gazole', 'E85', 'SP98', 'GPLc']",49.1448148266,0.265358650652,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6006,Vassy,14410,"['E10', 'Gazole', 'SP95']",48.84251,-0.71187,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6007,Mondeville,14120,"['E10', 'Gazole', 'SP98', 'SP95']",49.17505,-0.32079,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6008,ORBEC,14290,"['Gazole', 'SP98', 'SP95']",49.02366,0.41289,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6009,DOUVRES-LA-DéLIVRANDE,14440,"['Gazole', 'SP98', 'SP95']",49.29562,-0.38003,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6010,PONT L EVEQUE,14130,"['E10', 'Gazole', 'SP98']",49.28865,0.19554,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6011,Saint-Désir,14100,"['E10', 'Gazole', 'SP98', 'GPLc']",49.13778,0.17214,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6012,VIRE,14500,"['E10', 'Gazole', 'SP98', 'GPLc']",48.8580937043,-0.892951689537,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6014,Vire,14500,"['E10', 'Gazole']",48.85166,-0.88117,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6015,VILLERS-BOCAGE,14310,"['Gazole', 'SP98', 'SP95']",49.0799211191,-0.64827554297,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6016,DIVES-SUR-MER,14160,"['Gazole', 'SP98', 'GPLc', 'SP95']",49.28383,-0.10269,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6017,SAINT DENIS DE MAILLOC,14100,"['Gazole', 'SP98']",49.0894798991,0.309749092706,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6018,BAYEUX,14400,"['Gazole', 'SP98', 'GPLc', 'SP95']",49.2772740283,-0.718777855867,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6019,Caen,14000,"['E10', 'Gazole', 'SP98', 'GPLc']",49.2093,-0.37392,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6020,DOZULé,14430,"['Gazole', 'SP98', 'SP95']",49.23129,-0.04365,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6021,Aunay-sur-Odon,14260,"['Gazole', 'SP98', 'SP95']",49.02371,-0.63233,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6022,THURY-HARCOURT,14220,"['Gazole', 'SP98', 'SP95']",48.98076,-0.47596,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6023,COURSEULLES-SUR-MER,14470,"['E10', 'Gazole', 'SP95']",49.32371,-0.45698,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6024,COLOMBELLES,14460,"['E10', 'Gazole', 'GPLc', 'SP95']",49.1875131862,-0.297944065909,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6025,ISIGNY-SUR-MER,14230,"['Gazole', 'SP98', 'SP95']",49.31914,-1.10206,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6026,Mondeville,14120,"['E10', 'Gazole', 'SP98']",49.17206,-0.33015,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6027,HéROUVILLE-SAINT-CLAIR,14200,"['E10', 'Gazole', 'SP98', 'SP95']",49.2048420122,-0.327552269185,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6028,Villers-Bocage,14310,"['E10', 'Gazole', 'SP98']",49.08117,-0.65015,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6029,Hérouville-Saint-Clair,14200,"['Gazole', 'SP98', 'SP95']",49.2148,-0.34724,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6030,CAEN,14000,"['Gazole', 'SP98', 'SP95']",49.1862201788,-0.381070960888,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6031,Saint-Martin-des-Besaces,14350,"['E10', 'Gazole', 'SP98']",49.01112,-0.85164,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6032,ST MITRE LES REMPARTS,13920,"['Gazole', 'E85', 'SP98', 'SP95']",43.4625364927,5.0061032658,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",13
6033,HéROUVILLE-SAINT-CLAIR,14200,"['Gazole', 'SP98', 'SP95']",49.1879893229,-0.333382463797,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6034,POTIGNY,14420,"['Gazole', 'SP98', 'SP95']",48.96993,-0.241880240222,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6035,SAINT-MARTIN-DE-FONTENAY,14320,"['Gazole', 'SP98', 'SP95']",49.1139782705,-0.374848636211,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6036,GRANDCAMP-MAISY,14450,"['Gazole', 'SP95']",49.384989548,-1.04993504466,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6038,Bayeux,14400,"['E10', 'Gazole', 'SP98']",49.28781,-0.70382,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6039,Ouilly-le-Vicomte,14100,"['E10', 'Gazole', 'SP98', 'SP95']",49.17093,0.21701,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6040,SAINT-PIERRE-SUR-DIVES,14170,"['E10', 'Gazole', 'SP98']",49.0247,-0.02358,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6041,AUNAY-SUR-ODON,14260,"['Gazole', 'SP98', 'SP95']",49.02082,-0.63371,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6042,CAUMONT-L'ÉVENTé,14240,"['E10', 'Gazole', 'SP98']",49.08893,-0.8136,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6043,DIVES-SUR-MER,14160,"['Gazole', 'SP98', 'SP95']",49.28109,-0.09962,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6044,Bayeux,14400,"['E10', 'Gazole', 'SP98']",49.27096,-0.69362,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6045,VIRE,14500,"['E10', 'Gazole', 'SP98', 'SP95']",48.8422,-0.88622,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6046,Lisieux,14100,"['Gazole', 'SP98', 'SP95']",49.14606,0.23935,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6047,LAIZE-LA-VILLE,14320,"['Gazole', 'SP98', 'SP95']",49.0843148392,-0.377491014481,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6048,ISIGNY-SUR-MER,14230,"['E10', 'Gazole', 'SP98']",49.3128376736,-1.09942190391,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6049,CAEN,14000,"['E10', 'Gazole', 'SP98']",49.171724691,-0.385682624577,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6050,CAEN,14000,"['E10', 'Gazole', 'SP98', 'SP95']",49.2099657662,-0.365606912844,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6051,LISIEUX,14100,"['Gazole', 'SP98', 'SP95']",49.13347,0.22452,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6052,IFS,14123,"['E10', 'Gazole', 'SP98']",49.14448,-0.33842,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6054,Argences,14370,"['E10', 'Gazole', 'SP98', 'GPLc']",49.1192,-0.17523,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6055,MéZIDON-CANON,14270,"['Gazole', 'SP98', 'SP95']",49.0731200001,-0.073806797673,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6057,CAEN,14000,"['E10', 'Gazole', 'E85', 'SP98', 'GPLc']",49.1728118141,-0.389640764378,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6058,Mondeville,14120,"['E10', 'Gazole', 'SP98', 'SP95']",49.17356,-0.32807,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6059,Vaucelles,14400,"['E10', 'Gazole', 'E85', 'SP98', 'GPLc']",49.2849,-0.7357,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6060,IFS,14123,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",49.14159,-0.3379,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6061,BAYEUX,14400,"['E10', 'Gazole', 'SP98']",49.2708,-0.69901,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6062,SAINT-SEVER-CALVADOS,14380,"['Gazole', 'SP98', 'SP95']",48.8399469332,-1.05205290319,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6063,SAINT-SEVER-CALVADOS,14380,"['Gazole', 'SP98', 'SP95']",48.8406734246,-1.04363523129,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6064,COURSEULLES-SUR-MER,14470,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",49.32337,-0.45174,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6065,Fleury-sur-Orne,14123,"['E10', 'Gazole', 'SP98']",49.14733,-0.37298,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6066,Condé-sur-Noireau,14110,"['E10', 'Gazole', 'SP98', 'GPLc']",48.85531,-0.54201,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6067,Tilly-sur-Seulles,14250,"['Gazole', 'SP95']",49.17918,-0.62255,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6068,PONT-L'ÉVêQUE,14130,"['E10', 'Gazole', 'SP98']",49.2888598768,0.189451663689,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6069,Lisieux,14100,"['E10', 'Gazole', 'SP98']",49.14391,0.22154,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6070,CAEN,14000,"['E10', 'Gazole', 'SP98', 'GPLc']",49.18856,-0.35025,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6071,Bayeux,14400,"['E10', 'Gazole', 'SP98']",49.28338,-0.71172,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6072,Livarot,14140,"['Gazole', 'SP98', 'SP95']",49.00848,0.15134,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6073,BIEVILLE-BEUVILLE,14112,"['Gazole', 'SP98', 'SP95']",49.24067,-0.32709,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6074,SAINT-MARTIN-DE-FONTENAY,14320,"['E10', 'Gazole', 'SP95']",49.11493,-0.37436,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6075,FONTVIEILLE,13990,"['Gazole', 'SP95']",43.72691,4.7111,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",13
6076,caen,14000,"['E10', 'Gazole', 'SP98', 'GPLc']",49.19948,-0.359868576533,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6077,Louvigny,14111,"['Gazole', 'SP98', 'SP95']",49.16074,-0.3998,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6079,CABOURG,14390,"['Gazole', 'SP98', 'SP95']",49.28814,-0.12678,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6080,IFS,14123,"['Gazole', 'E85', 'SP98', 'SP95']",49.15333,-0.35101,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6081,Vire,14500,"['Gazole', 'SP98', 'SP95']",48.8377,-0.88633,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6082,Ouistreham,14150,"['E10', 'Gazole', 'SP98']",49.27096,-0.26074,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6083,Dives-sur-Mer,14160,"['E10', 'Gazole', 'SP98']",49.28517,-0.1096,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6084,Caen,14000,"['E10', 'Gazole', 'SP95']",49.18319,-0.4008,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6085,Évrecy,14210,"['Gazole', 'SP98', 'SP95']",49.10372,-0.50006,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6086,SAINT-MITRE-LES-REMPARTS,13920,"['Gazole', 'SP98', 'SP95']",43.4547,5.01651,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",13
6087,IFS,14123,"['E10', 'Gazole', 'SP98']",49.1540041447,-0.343879144401,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6088,LE MOLAY-LITTRY,14330,"['Gazole', 'SP98', 'SP95']",49.24804,-0.87766,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6089,Caen,14000,"['E10', 'GPLc', 'Gazole', 'E85', 'SP95', 'SP98']",49.16905,-0.34422,6,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6090,VILLERS-BOCAGE,14310,"['Gazole', 'SP98', 'SP95']",49.0743367627,-0.657473327378,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6091,Saint-Contest,14280,"['Gazole', 'SP98', 'SP95']",49.20072,-0.3991,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6092,VIRE,14500,"['E10', 'Gazole', 'SP98', 'SP95']",48.84661,-0.8873,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6093,Saint-Martin-de-la-Lieue,14100,"['Gazole', 'SP95']",49.11086,0.21748,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6094,VIRE,14500,"['Gazole', 'SP95']",48.8467,-0.88722,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6095,Douvres-la-Délivrande,14440,"['E10', 'Gazole', 'SP95']",49.28881,-0.37839,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6096,CONDE-SUR-NOIREAU,14110,"['Gazole', 'SP98', 'SP95']",48.85691,-0.55724,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6097,THURY-HARCOURT,14220,"['E10', 'Gazole', 'SP98', 'SP95']",48.98297,-0.47618,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6098,VIRE,14500,"['Gazole', 'SP98', 'SP95']",48.855402077,-0.864342501423,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",14
6099,TANINGES,74440,"['Gazole', 'SP98', 'SP95']",46.10241,6.59045,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6100,PASSY,74190,"['E10', 'Gazole', 'E85', 'SP98', 'SP95']",45.91878,6.70405,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6103,BONNE,74380,"['E10', 'Gazole', 'SP98', 'SP95']",46.1718683966,6.31239661106,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6105,Seynod,74600,"['E10', 'Gazole', 'SP98']",45.8770375526,6.07195386531,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6106,GAILLARD,74240,"['E10', 'Gazole', 'E85', 'SP98', 'SP95']",46.1802881262,6.21782757992,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6107,Les Gets,74260,"['Gazole', 'SP98', 'SP95']",46.14873,6.65611,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6108,Cruseilles,74350,"['Gazole', 'SP98', 'SP95']",46.03058,6.10554,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6109,REIGNIER,74930,"['E10', 'Gazole', 'SP98', 'SP95']",46.13195,6.26977,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6111,VULBENS,74520,"['Gazole', 'SP98', 'SP95']",46.1017557101,5.93339926147,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6112,Alby-sur-Chéran,74540,"['E10', 'Gazole', 'SP98', 'GPLc']",45.81888,6.004,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6113,ÉPAGNY,74330,"['Gazole', 'SP98', 'SP95']",45.94122,6.08832,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6114,TANINGES,74440,"['Gazole', 'SP98', 'SP95']",46.109303307,6.58234324794,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6115,PERS JUSSY,74930,"['Gazole', 'SP98', 'SP95']",46.1216798273,6.26786351401,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6116,Saint-Félix,74540,"['Gazole', 'SP98', 'SP95']",45.8016249241,5.97391388327,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6117,ARACHES-LA-FRASSE,74300,"['Gazole', 'SP98', 'SP95']",46.0330750123,6.63787347828,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6118,Seynod,74600,"['E10', 'Gazole', 'SP98', 'GPLc']",45.88355,6.09275,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6119,SALLANCHES,74700,"['E10', 'Gazole', 'SP98', 'GPLc']",45.9404932151,6.63270495534,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6120,CLUSES,74300,"['Gazole', 'SP98', 'SP95']",46.0692181515,6.5691303322,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6121,LES VILLARDS-SUR-THôNES,74230,"['E10', 'Gazole', 'SP95']",45.9084924683,6.36454382569,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6122,Sévrier,74320,"['Gazole', 'SP98', 'SP95']",45.84843,6.14624,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6123,Boëge,74420,"['Gazole', 'SP98', 'SP95']",46.2079,6.40327,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6124,DOUSSARD,74210,"['Gazole', 'SP95']",45.7756,6.22226953742,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6126,Saint-Pierre-en-Faucigny,74800,"['E10', 'Gazole', 'SP98']",46.07308,6.39191,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6127,LA ROCHE-SUR-FORON,74800,"['Gazole', 'SP95']",46.06989,6.30528,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6128,Seyssel,74910,"['E10', 'Gazole', 'SP98', 'SP95']",45.96179,5.83676,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6129,Frangy,74270,"['Gazole', 'SP98', 'SP95']",46.0197,5.93893,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6130,THONON-LES-BAINS,74200,"['E10', 'Gazole', 'SP98']",46.35894,6.45307,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6131,Sallanches,74700,"['E10', 'Gazole', 'SP98']",45.94385,6.62995,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6132,FRANGY,74270,"['Gazole', 'SP98', 'SP95']",46.0179720866,5.92404249154,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6133,ALLONZIER-LA-CAILLE,74350,"['Gazole', 'SP98', 'SP95']",46.0094,6.11427,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6134,SEYNOD,74600,['GPLc'],45.8762677487,6.07237596782,1,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6136,THONON-LES-BAINS,74200,"['Gazole', 'SP98', 'SP95']",46.37441,6.48612,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6137,SALLANCHES,74700,"['E10', 'Gazole', 'SP98', 'SP95']",45.9533593338,6.62931691284,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6138,Valleiry,74520,"['E10', 'Gazole', 'SP98', 'GPLc']",46.11603,5.96985,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6139,SILLINGY,74330,"['E10', 'Gazole']",45.9489949885,6.04605205671,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6140,Évian-les-Bains,74500,"['Gazole', 'SP98', 'SP95']",46.39915,6.58004,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6141,SAINT-GERVAIS-LES-BAINS,74170,"['Gazole', 'SP98', 'SP95']",45.88062,6.7165,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6142,SAINT-JULIEN-EN-GENEVOIS,74160,"['E10', 'Gazole', 'SP98', 'SP95']",46.13929,6.0699,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6143,PUBLIER,74500,"['Gazole', 'SP98', 'GPLc', 'SP95']",46.3900921694,6.52503246569,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6144,Cluses,74300,"['E10', 'Gazole', 'SP98', 'GPLc']",46.06144,6.56371,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6145,THONON-LES-BAINS,74200,"['E10', 'Gazole', 'SP98']",46.3442986814,6.40560274354,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6147,FAVERGES,74210,"['E10', 'Gazole', 'SP95']",45.75333,6.27791,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6148,Seynod,74600,"['Gazole', 'SP98', 'SP95']",45.85175,6.06205,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6149,FéCAMP,76400,"['Gazole', 'SP98', 'SP95']",49.7555111909,0.374491663689,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
6150,THôNES,74230,"['Gazole', 'SP98', 'SP95']",45.8869608362,6.32982179672,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6151,Seynod,74600,"['Gazole', 'SP98', 'GPLc', 'SP95']",45.87429,6.08023,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6152,COMBLOUX,74920,"['E10', 'Gazole', 'SP98']",45.9031587436,6.63230193565,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6153,SAINT-JEOIRE,74490,"['E10', 'Gazole', 'SP95']",46.1349364848,6.46122948383,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6154,Amancy,74800,"['E10', 'Gazole', 'E85', 'SP95']",46.07162,6.32623,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6156,GROISY,74570,"['Gazole', 'SP98', 'SP95']",46.00588,6.18729,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6157,Menthon-Saint-Bernard,74290,"['Gazole', 'SP98', 'SP95']",45.86311,6.19066,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6158,Fillinges,74250,"['Gazole', 'SP98', 'SP95']",46.15928,6.36328,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6162,SAINT-JEAN-DE-SIXT,74450,"['E10', 'Gazole', 'SP98']",45.91465,6.41856,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6163,THONON-LES-BAINS,74200,"['Gazole', 'SP98', 'SP95']",46.3706495309,6.48797737542,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
6164,Groisy,74570,"['E10', 'Gazole', 'SP98']",46.00134,6.16856,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",74
